,presupuesto,acciones,estado,valor,pred,dif
2018-02-20,122904.5544986018,0,-1,70.84,66.350006,-1.0
2018-02-21,19.55449860180869,1750.0,1,70.22,65.44352,1.0
2018-02-22,19.55449860180869,1750.0,0,69.49,65.75772,1.0
2018-02-23,126142.05449860179,0,-1,72.07,66.400536,-1.0
2018-02-26,14.214498601798027,1724.0,1,73.16,65.620964,1.0
2018-02-27,14.214498601798027,1724.0,0,72.61,66.42208,1.0
2018-02-28,14.214498601798027,1724.0,0,73.13,67.584984,1.0
2018-03-01,124159.4544986018,0,-1,72.01,68.016785,-1.0
2018-03-02,44.6844986017923,1677.0,1,74.01,66.87161,1.0
2018-03-05,44.6844986017923,1677.0,0,75.1,67.028015,1.0
2018-03-06,44.6844986017923,1677.0,0,73.92,69.18192,1.0
2018-03-07,124260.07449860178,0,-1,74.07,71.0981,-1.0
2018-03-08,58.30449860177799,1617.0,1,76.81,69.645546,1.0
2018-03-09,58.30449860177799,1617.0,0,78.22,70.51296,1.0
2018-03-12,124340.92449860177,0,-1,76.86,74.09652,-1.0
2018-03-13,124340.92449860177,0,0,75.93,73.707924,-1.0
2018-03-14,22.424498601774843,1675.0,1,74.22,72.663666,1.0
2018-03-15,122933.92449860176,0,-1,73.38,73.127914,-1.0
2018-03-16,122933.92449860176,0,0,71.68,70.94401,-1.0
2018-03-19,122933.92449860176,0,0,71.05,69.49394,-1.0
2018-03-20,122933.92449860176,0,0,71.37,69.48429,-1.0
2018-03-21,51.16449860175936,1716.0,1,71.61,67.99194,1.0
2018-03-22,51.16449860175936,1716.0,0,69.76,68.40563,1.0
2018-03-23,116807.80449860178,0,-1,68.04,69.03601,-1.0
2018-03-26,116807.80449860178,0,0,70.08,66.28022,-1.0
